code,name,areaCode,provinceCode,cityCode
520326003,"大坪街道",520326,52,5203
520326101,"丰乐镇",520326,52,5203
520326102,"黄都镇",520326,52,5203
520326103,"涪洋镇",520326,52,5203
520326104,"镇南镇",520326,52,5203
520326105,"砚山镇",520326,52,5203
520326106,"浞水镇",520326,52,5203
520326107,"茅天镇",520326,52,5203
520326108,"柏村镇",520326,52,5203
520326110,"泥高镇",520326,52,5203
520326111,"分水镇",520326,52,5203
520326112,"蕉坝镇",520326,52,5203
520326203,"红丝乡",520326,52,5203
520326204,"石朝乡",520326,52,5203
520327001,"龙泉街道",520327,52,5203
520327002,"何坝街道",520327,52,5203
520327003,"花坪街道",520327,52,5203
520327004,"凤岭街道",520327,52,5203
520327101,"进化镇",520327,52,5203
520327102,"琊川镇",520327,52,5203
520327103,"蜂岩镇",520327,52,5203
520327104,"永和镇",520327,52,5203
520327106,"绥阳镇",520327,52,5203
520327107,"土溪镇",520327,52,5203
520327108,"永安镇",520327,52,5203
520327110,"天桥镇",520327,52,5203
520327111,"王寨镇",520327,52,5203
520327112,"新建镇",520327,52,5203
520328004,"湄江街道",520328,52,5203
520328005,"黄家坝街道",520328,52,5203
520328006,"鱼泉街道",520328,52,5203
520328101,"永兴镇",520328,52,5203
520328102,"复兴镇",520328,52,5203
520328103,"马山镇",520328,52,5203
520328106,"高台镇",520328,52,5203
520328107,"茅坪镇",520328,52,5203
520328108,"兴隆镇",520328,52,5203
520328109,"新南镇",520328,52,5203
520328110,"石莲镇",520328,52,5203
520328111,"西河镇",520328,52,5203
520328112,"洗马镇",520328,52,5203
520328113,"抄乐镇",520328,52,5203
520328114,"天城镇",520328,52,5203
520329001,"子营街道",520329,52,5203
520329102,"龙溪镇",520329,52,5203
520329103,"构皮滩镇",520329,52,5203
520329104,"大乌江镇",520329,52,5203
520329105,"敖溪镇",520329,52,5203
520329106,"龙家镇",520329,52,5203
520329107,"松烟镇",520329,52,5203
520329108,"关兴镇",520329,52,5203
520329109,"白泥镇",520329,52,5203
520329200,"花山苗族乡",520329,52,5203
520330001,"东皇街道",520330,52,5203
520330002,"九龙街道",520330,52,5203
520330003,"杉王街道",520330,52,5203
520330004,"马临街道",520330,52,5203
520330101,"土城镇",520330,52,5203
520330102,"同民镇",520330,52,5203
520330103,"醒民镇",520330,52,5203
520330104,"隆兴镇",520330,52,5203
520330105,"习酒镇",520330,52,5203
520330106,"回龙镇",520330,52,5203
520330107,"桑木镇",520330,52,5203
520330108,"永安镇",520330,52,5203
520330109,"良村镇",520330,52,5203
520330110,"温水镇",520330,52,5203
520330111,"仙源镇",520330,52,5203
520330112,"官店镇",520330,52,5203
520330113,"寨坝镇",520330,52,5203
520330114,"民化镇",520330,52,5203
520330115,"二郎镇",520330,52,5203
520330116,"二里镇",520330,52,5203
520330117,"三岔河镇",520330,52,5203
520330118,"大坡镇",520330,52,5203
520330119,"桃林镇",520330,52,5203
520330120,"程寨镇",520330,52,5203
520330205,"双龙乡",520330,52,5203
520330207,"坭坝乡",520330,52,5203
520381001,"市中街道",520381,52,5203
520381002,"文华街道",520381,52,5203
520381003,"金华街道",520381,52,5203
520381100,"天台镇",520381,52,5203
520381101,"复兴镇",520381,52,5203
520381102,"大同镇",520381,52,5203
520381103,"旺隆镇",520381,52,5203
520381104,"葫市镇",520381,52,5203
520381105,"元厚镇",520381,52,5203
520381106,"官渡镇",520381,52,5203
520381107,"长期镇",520381,52,5203
520381108,"长沙镇",520381,52,5203
520381109,"两河口镇",520381,52,5203
520381110,"丙安镇",520381,52,5203
520381202,"宝源乡",520381,52,5203
520381203,"石堡乡",520381,52,5203
520381204,"白云乡",520381,52,5203
520382001,"盐津街道",520382,52,5203
520382002,"中枢街道",520382,52,5203
520382003,"苍龙街道",520382,52,5203
520382004,"坛厂街道",520382,52,5203
520382005,"鲁班街道",520382,52,5203
520382102,"长岗镇",520382,52,5203
520382104,"五马镇",520382,52,5203
520382105,"茅坝镇",520382,52,5203
520382106,"九仓镇",520382,52,5203
520382107,"喜头镇",520382,52,5203
520382108,"大坝镇",520382,52,5203
520382109,"三合镇",520382,52,5203
520382110,"合马镇",520382,52,5203
520382112,"火石镇",520382,52,5203
520382113,"学孔镇",520382,52,5203
520382114,"龙井镇",520382,52,5203
520382115,"美酒河镇",520382,52,5203
520382116,"高大坪镇",520382,52,5203
520382117,"茅台镇",520382,52,5203
520382201,"后山苗族布依族乡",520382,52,5203
520402001,"南街街道",520402,52,5204
520402002,"东街街道",520402,52,5204
520402003,"西街街道",520402,52,5204
520402004,"北街街道",520402,52,5204
520402005,"东关街道",520402,52,5204
520402006,"华西街道",520402,52,5204
520402007,"西航街道",520402,52,5204
520402008,"新安街道",520402,52,5204
520402100,"宋旗镇",520402,52,5204
520402101,"幺铺镇",520402,52,5204
520402102,"宁谷镇",520402,52,5204
520402103,"龙宫镇",520402,52,5204
520402104,"双堡镇",520402,52,5204
520402105,"大西桥镇",520402,52,5204
520402106,"七眼桥镇",520402,52,5204
520402107,"蔡官镇",520402,52,5204
520402108,"轿子山镇",520402,52,5204
520402109,"旧州镇",520402,52,5204
520402200,"新场布依族苗族乡",520402,52,5204
520402201,"岩腊苗族布依族乡",520402,52,5204
520402202,"鸡场布依族苗族乡",520402,52,5204
520402203,"杨武布依族苗族乡",520402,52,5204
520402204,"东屯乡",520402,52,5204
520402205,"黄腊布依族苗族乡",520402,52,5204
520402206,"刘官乡",520402,52,5204
520403001,"安平街道",520403,52,5204
520403002,"鼓楼街道",520403,52,5204
520403101,"白云镇",520403,52,5204
520403102,"高峰镇",520403,52,5204
520403103,"天龙镇",520403,52,5204
520403104,"夏云镇",520403,52,5204
520403105,"马场镇",520403,52,5204
520403106,"乐平镇",520403,52,5204
520403107,"齐伯镇",520403,52,5204
520403202,"十字回族苗族乡",520403,52,5204
520403203,"羊昌布依族苗族乡",520403,52,5204
520422001,"定南街道",520422,52,5204
520422002,"穿洞街道",520422,52,5204
520422003,"黄桶街道",520422,52,5204
520422004,"玉秀街道",520422,52,5204
520422101,"马官镇",520422,52,5204
520422102,"化处镇",520422,52,5204
520422103,"马场镇",520422,52,5204
520422104,"白岩镇",520422,52,5204
520422105,"坪上镇",520422,52,5204
520422106,"鸡场坡镇",520422,52,5204
520422203,"补郎苗族乡",520422,52,5204
520422204,"猴场苗族仡佬族乡",520422,52,5204
520422205,"猫洞苗族仡佬族乡",520422,52,5204
520423001,"白马湖街道",520423,52,5204
520423002,"环翠街道",520423,52,5204
520423003,"丁旗街道",520423,52,5204
520423004,"双龙山街道",520423,52,5204
520423005,"宁西街道",520423,52,5204
520423102,"黄果树镇",520423,52,5204
520423105,"马厂镇",520423,52,5204
520423107,"良田镇",520423,52,5204
520423108,"扁担山镇",520423,52,5204
520423109,"募役镇",520423,52,5204
520423110,"江龙镇",520423,52,5204
520423111,"本寨镇",520423,52,5204
520423112,"六马镇",520423,52,5204
520423204,"沙子乡",520423,52,5204
520423206,"革利乡",520423,52,5204
520423210,"简嘎乡",520423,52,5204
520424002,"顶云街道",520424,52,5204
520424003,"关索街道",520424,52,5204
520424004,"龙潭街道",520424,52,5204
520424007,"百合街道",520424,52,5204
520424102,"永宁镇",520424,52,5204
520424103,"岗乌镇",520424,52,5204
520424104,"上关镇",520424,52,5204
520424105,"坡贡镇",520424,52,5204
520424107,"白水镇",520424,52,5204
520424108,"新铺镇",520424,52,5204
520424109,"沙营镇",520424,52,5204
520424110,"花江镇",520424,52,5204
520424111,"断桥镇",520424,52,5204
520424202,"普利乡",520424,52,5204
520425001,"松山街道",520425,52,5204
520425002,"五峰街道",520425,52,5204
520425003,"云岭街道",520425,52,5204
520425101,"格凸河镇",520425,52,5204
520425102,"猴场镇",520425,52,5204
520425103,"猫营镇",520425,52,5204
520425104,"板当镇",520425,52,5204
520425105,"宗地镇",520425,52,5204
520425106,"大营镇",520425,52,5204
520425107,"坝羊镇",520425,52,5204
520425108,"火花镇",520425,52,5204
520425200,"白石岩乡",520425,52,5204
520425203,"四大寨乡",520425,52,5204
520502001,"市西街道",520502,52,5205
520502002,"市东街道",520502,52,5205
520502003,"三板桥街道",520502,52,5205
520502005,"大新桥街道",520502,52,5205
520502006,"观音桥街道",520502,52,5205
520502007,"洪山街道",520502,52,5205
520502008,"麻园街道",520502,52,5205
520502009,"碧阳街道",520502,52,5205
520502010,"德溪街道",520502,52,5205
520502011,"碧海街道",520502,52,5205
520502012,"青龙街道",520502,52,5205
520502013,"柏杨林街道",520502,52,5205
520502014,"甘河街道",520502,52,5205
520502100,"鸭池镇",520502,52,5205
520502101,"梨树镇",520502,52,5205
520502102,"岔河镇",520502,52,5205
520502103,"朱昌镇",520502,52,5205
520502104,"田坝镇",520502,52,5205
520502105,"长春堡镇",520502,52,5205
520502106,"撒拉溪镇",520502,52,5205
520502107,"杨家湾镇",520502,52,5205
520502108,"放珠镇",520502,52,5205
520502109,"青场镇",520502,52,5205
520502110,"水箐镇",520502,52,5205
520502111,"何官屯镇",520502,52,5205
520502112,"对坡镇",520502,52,5205
520502113,"大银镇",520502,52,5205
520502114,"林口镇",520502,52,5205
520502115,"生机镇",520502,52,5205
520502116,"清水铺镇",520502,52,5205
520502117,"亮岩镇",520502,52,5205
520502118,"燕子口镇",520502,52,5205
520502119,"八寨镇",520502,52,5205
520502120,"田坝桥镇",520502,52,5205
520502121,"海子街镇",520502,52,5205
520502122,"小坝镇",520502,52,5205
520502123,"层台镇",520502,52,5205
520502124,"小吉场镇",520502,52,5205
520502125,"普宜镇",520502,52,5205
520502126,"龙场营镇",520502,52,5205
520502200,"千溪彝族苗族白族乡",520502,52,5205
520502201,"阴底彝族苗族白族乡",520502,52,5205
520502202,"野角乡",520502,52,5205
520502203,"大河乡",520502,52,5205
520502204,"团结彝族苗族乡",520502,52,5205
520502205,"阿市苗族彝族乡",520502,52,5205
520502206,"大屯彝族乡",520502,52,5205
520502207,"田坎彝族乡",520502,52,5205
520521001,"红旗街道",520521,52,5205
520521002,"顺德街道",520521,52,5205
520521003,"慕俄格古城街道",520521,52,5205
520521004,"九驿街道",520521,52,5205
520521005,"归化街道",520521,52,5205
520521006,"鹏程街道",520521,52,5205
520521101,"双山镇",520521,52,5205
520521102,"猫场镇",520521,52,5205
520521103,"马场镇",520521,52,5205
520521104,"羊场镇",520521,52,5205
520521105,"黄泥塘镇",520521,52,5205
520521106,"六龙镇",520521,52,5205
520521107,"达溪镇",520521,52,5205
520521108,"瓢井镇",520521,52,5205
520521109,"长石镇",520521,52,5205
520521110,"对江镇",520521,52,5205
520521200,"东关乡",520521,52,5205
520521201,"竹园彝族苗族乡",520521,52,5205
520521202,"响水白族彝族仡佬族乡",520521,52,5205
520521203,"文阁乡",520521,52,5205
520521204,"绿塘乡",520521,52,5205
520521205,"鼎新彝族苗族乡",520521,52,5205
520521206,"牛场苗族彝族乡",520521,52,5205
520521208,"小屯乡",520521,52,5205
520521209,"理化苗族彝族乡",520521,52,5205
520521211,"凤山彝族蒙古族乡",520521,52,5205
520521212,"安乐彝族仡佬族乡",520521,52,5205
520521213,"核桃彝族白族乡",520521,52,5205
520521214,"八堡彝族苗族乡",520521,52,5205
520521215,"兴隆苗族乡",520521,52,5205
520521216,"果瓦乡",520521,52,5205
520521217,"大山苗族彝族乡",520521,52,5205
520521218,"雨冲乡",520521,52,5205
520521219,"黄泥彝族苗族满族乡",520521,52,5205
520521220,"大水彝族苗族布依族乡",520521,52,5205
520521221,"沙厂彝族乡",520521,52,5205
520521222,"普底彝族苗族白族乡",520521,52,5205
520521223,"百纳彝族乡",520521,52,5205
520521224,"三元彝族苗族白族乡",520521,52,5205
520521225,"星宿苗族彝族仡佬族乡",520521,52,5205
520523001,"西洛街道",520523,52,5205
520523002,"岩孔街道",520523,52,5205
520523003,"五龙街道",520523,52,5205
520523004,"鼓场街道",520523,52,5205
520523005,"民兴街道",520523,52,5205
520523101,"安底镇",520523,52,5205
520523102,"沙土镇",520523,52,5205
520523104,"禹谟镇",520523,52,5205
520523105,"岚头镇",520523,52,5205
520523106,"清池镇",520523,52,5205
520523107,"柳塘镇",520523,52,5205
520523108,"平坝镇",520523,52,5205
520523109,"源村镇",520523,52,5205
520523110,"高坪镇",520523,52,5205
520523111,"化觉镇",520523,52,5205
520523112,"茶园镇",520523,52,5205
520523113,"木孔镇",520523,52,5205
520523114,"长坝镇",520523,52,5205
520523115,"后山镇",520523,52,5205
520523202,"石场苗族彝族乡",520523,52,5205
520523203,"桂花乡",520523,52,5205
520523204,"太平彝族苗族乡",520523,52,5205
520523215,"安洛苗族彝族满族乡",520523,52,5205
520523216,"新化苗族彝族满族乡",520523,52,5205
520523217,"大田彝族苗族布依族乡",520523,52,5205
520523218,"马路彝族苗族乡",520523,52,5205
520524001,"双堰街道",520524,52,5205
520524002,"文腾街道",520524,52,5205
520524003,"金凤街道",520524,52,5205
520524004,"三甲街道",520524,52,5205
520524005,"绮陌街道",520524,52,5205
520524006,"八步街道",520524,52,5205
520524007,"惠民街道",520524,52,5205
520524101,"桂果镇",520524,52,5205
520524102,"牛场镇",520524,52,5205
520524103,"猫场镇",520524,52,5205
520524104,"化起镇",520524,52,5205
520524105,"龙场镇",520524,52,5205
520524107,"以那镇",520524,52,5205
520524108,"三塘镇",520524,52,5205
520524109,"阿弓镇",520524,52,5205
520524110,"珠藏镇",520524,52,5205
520524111,"中寨镇",520524,52,5205
520524112,"马场镇",520524,52,5205
520524113,"板桥镇",520524,52,5205
520524114,"白泥镇",520524,52,5205
520524115,"少普镇",520524,52,5205
520524116,"熊家场镇",520524,52,5205
520524117,"黑土镇",520524,52,5205
520524201,"自强苗族乡",520524,52,5205
520524202,"大平苗族彝族乡",520524,52,5205
520524203,"官寨苗族乡",520524,52,5205
520524204,"茶店布依族苗族彝族乡",520524,52,5205
520524205,"金龙苗族彝族布依族乡",520524,52,5205
520524206,"后寨苗族乡",520524,52,5205
520524207,"鸡场苗族彝族乡",520524,52,5205
520524211,"实兴乡",520524,52,5205
520524213,"上坪寨乡",520524,52,5205
520524215,"纳雍乡",520524,52,5205
520525001,"雍熙街道",520525,52,5205
520525002,"文昌街道",520525,52,5205
520525003,"居仁街道",520525,52,5205
520525004,"宣慰街道",520525,52,5205
520525005,"利园街道",520525,52,5205
520525006,"珙桐街道",520525,52,5205
520525101,"骔岭镇",520525,52,5205
520525102,"阳长镇",520525,52,5205
520525103,"维新镇",520525,52,5205
520525104,"龙场镇",520525,52,5205
520525105,"乐治镇",520525,52,5205
520525107,"百兴镇",520525,52,5205
520525108,"张家湾镇",520525,52,5205
520525114,"勺窝镇",520525,52,5205
520525115,"寨乐镇",520525,52,5205
520525116,"玉龙坝镇",520525,52,5205
520525117,"沙包镇",520525,52,5205
520525118,"水东镇",520525,52,5205
520525119,"曙光镇",520525,52,5205
520525201,"新房彝族苗族乡",520525,52,5205
520525202,"厍东关彝族白族苗族乡",520525,52,5205
520525203,"董地苗族彝族乡",520525,52,5205
520525205,"化作苗族彝族乡",520525,52,5205
520525210,"姑开苗族彝族乡",520525,52,5205
520525211,"羊场苗族彝族乡",520525,52,5205
520525212,"锅圈岩苗族彝族乡",520525,52,5205
520525213,"昆寨苗族彝族白族乡",520525,52,5205
520525214,"左鸠戛彝族苗族乡",520525,52,5205
520525215,"猪场苗族彝族乡",520525,52,5205
520526001,"海边街道",520526,52,5205
520526002,"五里岗街道",520526,52,5205
520526003,"六桥街道",520526,52,5205
520526004,"陕桥街道",520526,52,5205
520526005,"开华街道",520526,52,5205
520526006,"雄山街道",520526,52,5205
520526100,"草海镇",520526,52,5205
520526101,"么站镇",520526,52,5205
520526102,"金钟镇",520526,52,5205
520526103,"炉山镇",520526,52,5205
520526104,"龙场镇",520526,52,5205
520526105,"黑石头镇",520526,52,5205
520526106,"哲觉镇",520526,52,5205
520526107,"观风海镇",520526,52,5205
520526108,"牛棚镇",520526,52,5205
520526109,"迤那镇",520526,52,5205
520526110,"中水镇",520526,52,5205
520526111,"龙街镇",520526,52,5205
520526112,"雪山镇",520526,52,5205
520526113,"羊街镇",520526,52,5205
520526114,"小海镇",520526,52,5205
520526115,"盐仓镇",520526,52,5205
520526116,"东风镇",520526,52,5205
520526117,"二塘镇",520526,52,5205
520526118,"猴场镇",520526,52,5205
520526119,"秀水镇",520526,52,5205
520526120,"双龙镇",520526,52,5205
520526121,"麻乍镇",520526,52,5205
520526122,"兔街镇",520526,52,5205
520526123,"海拉镇",520526,52,5205
520526124,"玉龙镇",520526,52,5205
520526125,"哈喇河镇",520526,52,5205
520526126,"斗古镇",520526,52,5205
520526127,"金斗镇",520526,52,5205
520526128,"岔河镇",520526,52,5205
520526129,"黑土河镇",520526,52,5205
520526201,"新发布依族乡",520526,52,5205
520526210,"石门乡",520526,52,5205
520526211,"云贵乡",520526,52,5205
520526214,"板底乡",520526,52,5205
520526215,"大街乡",520526,52,5205
520527001,"双河街道",520527,52,5205
520527002,"白果街道",520527,52,5205
520527003,"汉阳街道",520527,52,5205
520527004,"金银山街道",520527,52,5205
520527005,"七家湾街道",520527,52,5205
520527102,"妈姑镇",520527,52,5205
520527103,"财神镇",520527,52,5205
520527104,"六曲河镇",520527,52,5205
520527105,"野马川镇",520527,52,5205
520527106,"罗州镇",520527,52,5205
520527107,"平山镇",520527,52,5205
520527108,"哲庄镇",520527,52,5205
520527109,"古基镇",520527,52,5205
520527110,"朱明镇",520527,52,5205
520527111,"德卓镇",520527,52,5205
520527200,"达依乡",520527,52,5205
520527201,"水塘堡彝族苗族乡",520527,52,5205
520527202,"兴发苗族彝族回族乡",520527,52,5205
520527203,"松林坡白族彝族苗族乡",520527,52,5205
520527204,"雉街彝族苗族乡",520527,52,5205
520527205,"珠市彝族乡",520527,52,5205
520527207,"双坪彝族苗族乡",520527,52,5205
520527208,"铁匠苗族乡",520527,52,5205
520527209,"辅处彝族苗族乡",520527,52,5205
520527210,"可乐彝族苗族乡",520527,52,5205
520527211,"河镇彝族苗族乡",520527,52,5205
520527213,"安乐溪乡",520527,52,5205
520527215,"结构彝族苗族乡",520527,52,5205
520527219,"古达苗族彝族乡",520527,52,5205
520527220,"威奢乡",520527,52,5205
520581001,"水西街道",520581,52,5205
520581002,"莲城街道",520581,52,5205
520581003,"文峰街道",520581,52,5205
520581004,"杜鹃街道",520581,52,5205
520581005,"锦绣街道",520581,52,5205
520581100,"金碧镇",520581,52,5205
520581101,"雨朵镇",520581,52,5205
520581102,"大关镇",520581,52,5205
520581103,"谷里镇",520581,52,5205
520581104,"素朴镇",520581,52,5205
520581105,"中坪镇",520581,52,5205
520581106,"重新镇",520581,52,5205
520581107,"林泉镇",520581,52,5205
520581108,"金兰镇",520581,52,5205
520581109,"锦星镇",520581,52,5205
520581110,"洪水镇",520581,52,5205
520581111,"甘棠镇",520581,52,5205
520581112,"钟山镇",520581,52,5205
520581113,"协和镇",520581,52,5205
520581114,"观音洞镇",520581,52,5205
520581200,"五里布依族苗族乡",520581,52,5205
520581201,"绿化白族彝族乡",520581,52,5205
520581202,"新仁苗族乡",520581,52,5205
520581203,"铁石苗族彝族乡",520581,52,5205
520581204,"太来彝族苗族乡",520581,52,5205
520581205,"永燊彝族苗族乡",520581,52,5205
520581206,"中建苗族彝族乡",520581,52,5205
520581207,"花溪彝族苗族乡",520581,52,5205
520581208,"定新彝族苗族乡",520581,52,5205
520581209,"金坡苗族彝族满族乡",520581,52,5205
520581210,"仁和彝族苗族乡",520581,52,5205
520581211,"红林彝族苗族乡",520581,52,5205
520602002,"环北街道",520602,52,5206
520602003,"河西街道",520602,52,5206
520602005,"灯塔街道",520602,52,5206
520602006,"川硐街道",520602,52,5206
520602007,"锦江街道",520602,52,5206
520602008,"铜兴街道",520602,52,5206
520602009,"正光街道",520602,52,5206
520602101,"坝黄镇",520602,52,5206
520602102,"云场坪镇",520602,52,5206
520602103,"漾头镇",520602,52,5206
520602200,"桐木坪侗族乡",520602,52,5206
520602201,"滑石侗族苗族土家族乡",520602,52,5206
520602202,"和平土家族侗族乡",520602,52,5206
520602203,"瓦屋侗族乡",520602,52,5206
520602204,"六龙山侗族土家族乡",520602,52,5206
520603001,"谢桥街道",520603,52,5206
520603002,"茶店街道",520603,52,5206
520603003,"仁山街道",520603,52,5206
520603004,"丹都街道",520603,52,5206
520603100,"万山镇",520603,52,5206
520603200,"高楼坪侗族乡",520603,52,5206
520603201,"黄道侗族乡",520603,52,5206
520603202,"敖寨侗族乡",520603,52,5206
520603203,"下溪侗族乡",520603,52,5206
520603204,"鱼塘侗族苗族乡",520603,52,5206
520603205,"大坪侗族土家族苗族乡",520603,52,5206
520621001,"双江街道",520621,52,5206
520621002,"凯德街道",520621,52,5206
520621101,"闵孝镇",520621,52,5206
520621102,"太平镇",520621,52,5206
520621103,"坝盘镇",520621,52,5206
520621104,"民和镇",520621,52,5206
520621105,"桃映镇",520621,52,5206
520621106,"怒溪镇",520621,52,5206
520621202,"德旺土家族苗族乡",520621,52,5206
520621204,"官和侗族土家族苗族乡",520621,52,5206
520622001,"皂角坪街道",520622,52,5206
520622002,"平溪街道",520622,52,5206
520622003,"大龙街道",520622,52,5206
520622004,"麻音塘街道",520622,52,5206
520622100,"新店镇",520622,52,5206
520622102,"朱家场镇",520622,52,5206
520622103,"田坪镇",520622,52,5206
520622200,"亚鱼乡",520622,52,5206
520623001,"汤山街道",520623,52,5206
520623002,"泉都街道",520623,52,5206
520623003,"中坝街道",520623,52,5206
520623101,"本庄镇",520623,52,5206
520623102,"白沙镇",520623,52,5206
520623103,"龙塘镇",520623,52,5206
520623104,"花桥镇",520623,52,5206
520623105,"五德镇",520623,52,5206
520623107,"河坝镇",520623,52,5206
520623201,"国荣乡",520623,52,5206
520623202,"聚凤仡佬族侗族乡",520623,52,5206
520623203,"龙井仡佬族侗族乡",520623,52,5206
520623204,"大沙坝仡佬族侗族乡",520623,52,5206
520623205,"枫香仡佬族侗族乡",520623,52,5206
520623206,"青阳苗族仡佬族侗族乡",520623,52,5206
520623207,"石固仡佬族侗族乡",520623,52,5206
520623208,"坪地场仡佬族侗族乡",520623,52,5206
520623209,"甘溪仡佬族侗族乡",520623,52,5206
520623210,"坪山仡佬族侗族乡",520623,52,5206
520624001,"思唐街道",520624,52,5206
520624002,"关中坝街道",520624,52,5206
520624003,"双塘街道",520624,52,5206
520624101,"塘头镇",520624,52,5206
520624102,"许家坝镇",520624,52,5206
520624103,"大坝场镇",520624,52,5206
520624104,"文家店镇",520624,52,5206
520624105,"鹦鹉溪镇",520624,52,5206
520624106,"合朋溪镇",520624,52,5206
520624107,"张家寨镇",520624,52,5206
520624108,"孙家坝镇",520624,52,5206
520624109,"青杠坡镇",520624,52,5206
520624110,"瓮溪镇",520624,52,5206
520624111,"凉水井镇",520624,52,5206
520624112,"邵家桥镇",520624,52,5206
520624113,"大河坝镇",520624,52,5206
520624114,"亭子坝镇",520624,52,5206
520624115,"香坝镇",520624,52,5206
520624116,"长坝镇",520624,52,5206
520624117,"板桥镇",520624,52,5206
520624201,"思林土家族苗族乡",520624,52,5206
520624203,"胡家湾苗族土家族乡",520624,52,5206
520624204,"宽坪苗族土家族乡",520624,52,5206
520624206,"枫芸土家族苗族乡",520624,52,5206
520624210,"三道水土家族苗族乡",520624,52,5206
520624211,"天桥土家族苗族乡",520624,52,5206
520624212,"兴隆土家族苗族乡",520624,52,5206
520624213,"杨家坳苗族土家族乡",520624,52,5206
520625001,"峨岭街道",520625,52,5206
520625002,"龙津街道",520625,52,5206
520625003,"中兴街道",520625,52,5206
520625101,"板溪镇",520625,52,5206
520625102,"沙子坡镇",520625,52,5206
520625103,"天堂镇",520625,52,5206
520625104,"木黄镇",520625,52,5206
520625105,"合水镇",520625,52,5206
520625106,"朗溪镇",520625,52,5206
520625107,"缠溪镇",520625,52,5206
520625108,"洋溪镇",520625,52,5206
520625109,"新寨镇",520625,52,5206
520625110,"杉树镇",520625,52,5206
520625111,"刀坝镇",520625,52,5206
520625112,"紫薇镇",520625,52,5206
520625113,"杨柳镇",520625,52,5206
520625206,"罗场乡",520625,52,5206
520626001,"青龙街道",520626,52,5206
520626002,"玉水街道",520626,52,5206
520626003,"安化街道",520626,52,5206
520626101,"煎茶镇",520626,52,5206
520626102,"潮砥镇",520626,52,5206
520626103,"枫香溪镇",520626,52,5206
520626104,"稳坪镇",520626,52,5206
520626105,"复兴镇",520626,52,5206
520626106,"合兴镇",520626,52,5206
520626107,"高山镇",520626,52,5206
520626108,"泉口镇",520626,52,5206
520626109,"长堡镇",520626,52,5206
520626110,"共和镇",520626,52,5206
520626111,"平原镇",520626,52,5206
520626200,"荆角土家族乡",520626,52,5206
520626201,"堰塘土家族乡",520626,52,5206
520626202,"龙泉土家族乡",520626,52,5206
520626203,"钱家土家族乡",520626,52,5206
520626204,"沙溪土家族乡",520626,52,5206
520626205,"楠杆土家族乡",520626,52,5206
520626206,"长丰土家族乡",520626,52,5206
520626207,"桶井土家族乡",520626,52,5206
520627001,"团结街道",520627,52,5206
520627002,"和平街道",520627,52,5206
520627003,"沙子街道",520627,52,5206
520627004,"祐溪街道",520627,52,5206
520627101,"黑水镇",520627,52,5206
520627102,"谯家镇",520627,52,5206
520627103,"夹石镇",520627,52,5206
520627104,"淇滩镇",520627,52,5206
520627105,"官舟镇",520627,52,5206
520627106,"土地坳镇",520627,52,5206
520627107,"思渠镇",520627,52,5206
520627108,"客田镇",520627,52,5206
520627109,"洪渡镇",520627,52,5206
520627110,"中界镇",520627,52,5206
520627111,"甘溪镇",520627,52,5206
520627112,"板场镇",520627,52,5206
520627113,"泉坝镇",520627,52,5206
520627114,"中寨镇",520627,52,5206
520627115,"黄土镇",520627,52,5206
520627116,"新景镇",520627,52,5206
520627117,"塘坝镇",520627,52,5206
520627203,"晓景乡",520627,52,5206
520627211,"后坪乡",520627,52,5206
520628001,"大兴街道",520628,52,5206
520628002,"蓼皋街道",520628,52,5206
520628003,"世昌街道",520628,52,5206
520628004,"太平营街道",520628,52,5206
520628005,"九江街道",520628,52,5206
520628101,"盘石镇",520628,52,5206
520628102,"盘信镇",520628,52,5206
520628103,"大坪场镇",520628,52,5206
520628104,"普觉镇",520628,52,5206
520628105,"寨英镇",520628,52,5206
520628106,"孟溪镇",520628,52,5206
520628107,"乌罗镇",520628,52,5206
520628108,"甘龙镇",520628,52,5206
520628109,"长兴堡镇",520628,52,5206
520628110,"迓驾镇",520628,52,5206
520628112,"牛郎镇",520628,52,5206
520628113,"黄板镇",520628,52,5206
520628114,"平头镇",520628,52,5206
520628115,"大路镇",520628,52,5206
520628116,"木树镇",520628,52,5206
520628117,"冷水溪镇",520628,52,5206
520628118,"正大镇",520628,52,5206
520628203,"长坪乡",520628,52,5206
520628207,"妙隘乡",520628,52,5206
520628209,"石梁乡",520628,52,5206
520628210,"瓦溪乡",520628,52,5206
520628211,"永安乡",520628,52,5206
520628214,"沙坝河乡",520628,52,5206
522301001,"黄草街道",522301,52,5223
522301002,"兴泰街道",522301,52,5223
522301003,"桔山街道",522301,52,5223
522301004,"丰都街道",522301,52,5223
522301005,"坪东街道",522301,52,5223
522301006,"木贾街道",522301,52,5223
522301007,"下五屯街道",522301,52,5223
522301008,"万峰林街道",522301,52,5223
522301009,"洒金街道",522301,52,5223
522301010,"马岭街道",522301,52,5223
522301011,"顶效街道",522301,52,5223
522301012,"木陇街道",522301,52,5223
522301100,"敬南镇",522301,52,5223
522301101,"泥凼镇",522301,52,5223
522301102,"南盘江镇",522301,52,5223
522301103,"捧乍镇",522301,52,5223
522301104,"鲁布格镇",522301,52,5223
522301105,"三江口镇",522301,52,5223
522301106,"乌沙镇",522301,52,5223
522301107,"白碗窑镇",522301,52,5223
522301109,"威舍镇",522301,52,5223
522301110,"清水河镇",522301,52,5223
522301112,"郑屯镇",522301,52,5223
