code,name,cityCode,provinceCode
632822,"都兰县",6328,63
632823,"天峻县",6328,63
632857,"大柴旦行政委员会",6328,63
640104,"兴庆区",6401,64
640105,"西夏区",6401,64
640106,"金凤区",6401,64
640121,"永宁县",6401,64
640122,"贺兰县",6401,64
640181,"灵武市",6401,64
640202,"大武口区",6402,64
640205,"惠农区",6402,64
640221,"平罗县",6402,64
640302,"利通区",6403,64
640303,"红寺堡区",6403,64
640323,"盐池县",6403,64
640324,"同心县",6403,64
640381,"青铜峡市",6403,64
640402,"原州区",6404,64
640422,"西吉县",6404,64
640423,"隆德县",6404,64
640424,"泾源县",6404,64
640425,"彭阳县",6404,64
640502,"沙坡头区",6405,64
640521,"中宁县",6405,64
640522,"海原县",6405,64
650102,"天山区",6501,65
650103,"沙依巴克区",6501,65
650104,"新市区",6501,65
650105,"水磨沟区",6501,65
650106,"头屯河区",6501,65
650107,"达坂城区",6501,65
650109,"米东区",6501,65
650121,"乌鲁木齐县",6501,65
650202,"独山子区",6502,65
650203,"克拉玛依区",6502,65
650204,"白碱滩区",6502,65
650205,"乌尔禾区",6502,65
650402,"高昌区",6504,65
650421,"鄯善县",6504,65
650422,"托克逊县",6504,65
650502,"伊州区",6505,65
650521,"巴里坤哈萨克自治县",6505,65
650522,"伊吾县",6505,65
652301,"昌吉市",6523,65
652302,"阜康市",6523,65
652323,"呼图壁县",6523,65
652324,"玛纳斯县",6523,65
652325,"奇台县",6523,65
652327,"吉木萨尔县",6523,65
652328,"木垒哈萨克自治县",6523,65
652701,"博乐市",6527,65
652702,"阿拉山口市",6527,65
652722,"精河县",6527,65
652723,"温泉县",6527,65
652801,"库尔勒市",6528,65
652822,"轮台县",6528,65
652823,"尉犁县",6528,65
652824,"若羌县",6528,65
652825,"且末县",6528,65
652826,"焉耆回族自治县",6528,65
652827,"和静县",6528,65
652828,"和硕县",6528,65
652829,"博湖县",6528,65
652871,"库尔勒经济技术开发区",6528,65
652901,"阿克苏市",6529,65
652902,"库车市",6529,65
652922,"温宿县",6529,65
652924,"沙雅县",6529,65
652925,"新和县",6529,65
652926,"拜城县",6529,65
652927,"乌什县",6529,65
652928,"阿瓦提县",6529,65
652929,"柯坪县",6529,65
653001,"阿图什市",6530,65
653022,"阿克陶县",6530,65
653023,"阿合奇县",6530,65
653024,"乌恰县",6530,65
653101,"喀什市",6531,65
653121,"疏附县",6531,65
653122,"疏勒县",6531,65
653123,"英吉沙县",6531,65
653124,"泽普县",6531,65
653125,"莎车县",6531,65
653126,"叶城县",6531,65
653127,"麦盖提县",6531,65
653128,"岳普湖县",6531,65
653129,"伽师县",6531,65
653130,"巴楚县",6531,65
653131,"塔什库尔干塔吉克自治县",6531,65
653201,"和田市",6532,65
653221,"和田县",6532,65
653222,"墨玉县",6532,65
653223,"皮山县",6532,65
653224,"洛浦县",6532,65
653225,"策勒县",6532,65
653226,"于田县",6532,65
653227,"民丰县",6532,65
654002,"伊宁市",6540,65
654003,"奎屯市",6540,65
654004,"霍尔果斯市",6540,65
654021,"伊宁县",6540,65
654022,"察布查尔锡伯自治县",6540,65
654023,"霍城县",6540,65
654024,"巩留县",6540,65
654025,"新源县",6540,65
654026,"昭苏县",6540,65
654027,"特克斯县",6540,65
654028,"尼勒克县",6540,65
654201,"塔城市",6542,65
654202,"乌苏市",6542,65
654221,"额敏县",6542,65
654223,"沙湾县",6542,65
654224,"托里县",6542,65
654225,"裕民县",6542,65
654226,"和布克赛尔蒙古自治县",6542,65
654301,"阿勒泰市",6543,65
654321,"布尔津县",6543,65
654322,"富蕴县",6543,65
654323,"福海县",6543,65
654324,"哈巴河县",6543,65
654325,"青河县",6543,65
654326,"吉木乃县",6543,65
659001,"石河子市",6590,65
659002,"阿拉尔市",6590,65
659003,"图木舒克市",6590,65
659004,"五家渠市",6590,65
659005,"北屯市",6590,65
659006,"铁门关市",6590,65
659007,"双河市",6590,65
659008,"可克达拉市",6590,65
659009,"昆玉市",6590,65
659010,"胡杨河市",6590,65
